region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
1,39,34,1,11,55.0,4,10,0.0,1,4,1,1,1,1,18.45,33.75,56.95,35.5,47.85,742.5,1307.8,2171.65,1385.0,1867.5,0,1,1,1,1,1,1,1,0,2.915064,3.51898,4.042174,3.569533,3.868071,4.007333,4,0
2,52,35,1,8,40.0,4,1,0.0,0,2,1,1,1,1,10.75,33.5,35.3,11.0,44.6,546.65,1772.35,1726.45,615.0,2407.15,1,1,0,0,1,1,1,1,0,2.374906,3.511545,3.563883,2.397895,3.797734,3.688879,3,0
3,55,37,1,15,23.0,2,0,0.0,1,5,1,0,1,0,12.95,32.5,0.0,26.25,0.0,716.25,1783.55,0.0,1355.0,0.0,1,0,0,0,1,1,1,1,0,2.561096,3.48124,3.5723445,3.267666,3.594569,3.135494,3,0
2,25,62,0,27,28.0,4,33,1.0,1,1,1,1,1,1,8.3,14.75,52.0,18.0,47.0,160.4,359.25,1183.65,430.0,1117.55,1,1,1,0,1,1,1,1,1,2.116256,2.691243,3.951244,2.890372,3.850148,3.332205,4,1
3,33,58,0,12,21.0,2,23,1.0,1,1,0,0,1,0,8.8,0.0,0.0,20.75,0.0,264.05,0.0,0.0,690.0,0.0,0,0,0,0,0,0,0,0,0,2.174752,3.208825,3.5723445,3.032546,3.594569,3.044522,1,0
2,48,35,0,5,63.0,4,12,0.0,0,2,0,0,1,0,13.4,0.0,0.0,27.5,0.0,560.55,0.0,0.0,1315.0,0.0,1,0,1,0,1,1,1,1,0,2.595255,3.208825,3.5723445,3.314186,3.594569,4.143135,3,1
2,48,31,1,12,52.0,4,3,0.0,0,3,1,1,1,1,8.15,26.5,50.95,31.75,55.55,364.8,1323.5,2289.7,1410.0,2725.3,1,1,1,1,1,1,1,1,1,2.098018,3.277145,3.930845,3.457893,4.017284,3.951244,4,0
2,49,57,0,3,189.0,1,31,0.0,1,3,0,0,1,0,11.0,0.0,0.0,8.75,0.0,476.15,0.0,0.0,405.0,0.0,0,0,0,0,0,0,0,0,0,2.397895,3.208825,3.5723445,2.169054,3.594569,5.241747,1,0
3,54,32,1,0,50.0,1,15,0.0,0,3,1,1,1,0,18.15,46.25,49.2,21.25,0.0,958.7,2530.9,2610.6,1105.0,0.0,0,0,0,0,1,1,1,1,0,2.898671,3.834061,3.895894,3.056357,3.594569,3.912023,3,1
1,45,32,1,9,23.0,1,15,0.0,0,4,0,0,0,0,9.85,0.0,0.0,0.0,0.0,469.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.287471,3.208825,3.5723445,2.847812,3.594569,3.135494,1,0
3,4,37,1,1,33.0,2,15,0.0,1,5,0,1,0,0,2.45,0.0,21.9,0.0,0.0,19.25,0.0,65.1,0.0,0.0,0,0,0,1,0,0,0,0,1,0.896088,3.208825,3.086487,2.847812,3.594569,3.496508,1,1
3,49,27,1,3,29.0,3,6,0.0,1,3,0,1,0,0,10.4,0.0,44.0,0.0,0.0,476.45,0.0,2096.75,0.0,0.0,1,1,0,1,0,0,0,0,1,2.341806,3.208825,3.78419,2.847812,3.594569,3.367296,2,1
2,23,35,0,2,96.0,3,4,0.0,0,1,0,1,1,1,6.4,0.0,37.6,22.75,46.2,160.3,0.0,788.4,450.0,979.25,1,1,1,1,1,1,1,1,1,1.856298,3.208825,3.627004,3.124565,3.83298,4.564348,4,1
2,31,44,0,23,80.0,5,15,0.0,0,1,1,1,0,0,14.05,9.25,30.35,0.0,0.0,465.2,306.05,916.5,0.0,0.0,1,0,0,1,0,0,0,0,1,2.642622,2.224624,3.412797,2.847812,3.594569,4.382027,2,1
2,55,44,1,2,68.0,2,15,0.0,0,5,1,0,1,0,6.6,43.5,0.0,29.5,0.0,350.85,2423.3,0.0,1685.0,0.0,0,0,0,0,1,1,1,1,0,1.88707,3.772761,3.5723445,3.38439,3.594569,4.219508,3,0
1,9,28,0,7,30.0,1,4,0.0,1,6,0,0,0,0,4.2,0.0,0.0,0.0,0.0,47.45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.435085,3.208825,3.5723445,2.847812,3.594569,3.401197,1,0
2,55,57,1,25,34.0,2,12,0.0,0,3,0,0,1,0,14.6,0.0,0.0,29.5,0.0,785.4,0.0,0.0,1600.0,0.0,0,0,0,0,0,0,0,0,0,2.681022,3.208825,3.5723445,3.38439,3.594569,3.526361,1,0
1,34,30,0,3,35.0,2,2,0.0,1,3,1,0,1,0,9.05,21.5,0.0,8.0,0.0,333.0,695.95,0.0,275.0,0.0,0,1,0,0,1,1,1,1,1,2.202765,3.068053,3.5723445,2.079442,3.594569,3.555348,3,0
1,10,23,0,4,36.0,2,1,0.0,0,3,1,0,1,0,8.55,14.75,0.0,22.0,0.0,86.05,142.05,0.0,200.0,0.0,0,0,0,0,1,1,1,1,0,2.145931,2.691243,3.5723445,3.091042,3.594569,3.583519,3,0
2,62,76,0,20,35.0,3,18,1.0,1,1,0,0,1,0,17.25,0.0,0.0,17.75,0.0,1045.7,0.0,0.0,1085.0,0.0,1,0,0,0,1,0,0,0,1,2.847812,3.208825,3.5723445,2.876386,3.594569,3.555348,2,0
2,51,36,0,13,62.0,3,9,0.0,0,2,1,0,1,1,5.65,36.25,0.0,19.75,40.4,305.75,1872.75,0.0,995.0,2005.45,1,1,1,1,1,1,1,1,0,1.731656,3.590439,3.5723445,2.983153,3.69883,4.127134,4,0
1,65,48,0,28,94.0,1,25,0.0,0,1,0,0,1,0,10.4,0.0,0.0,22.5,0.0,664.65,0.0,0.0,1470.0,0.0,1,0,0,0,0,0,0,0,0,2.341806,3.208825,3.5723445,3.113515,3.594569,4.543295,2,0
3,53,33,0,1,60.0,1,6,0.0,0,2,1,0,1,1,17.65,28.5,0.0,41.0,28.55,950.7,1502.2,0.0,2170.0,1524.6,0,1,1,0,1,1,1,1,0,2.870736,3.349904,3.5723445,3.713572,3.351657,4.094345,4,0
1,23,35,0,4,118.0,2,11,0.0,0,1,0,1,0,0,7.9,0.0,30.15,0.0,0.0,196.95,0.0,672.4,0.0,0.0,0,1,0,1,0,0,0,0,1,2.066863,3.208825,3.406185,2.847812,3.594569,4.770685,1,1
3,1,30,0,3,135.0,4,3,0.0,0,3,1,1,1,0,1.1,5.75,22.8,2.75,0.0,1.1,5.75,22.8,2.75,0.0,0,0,0,1,1,0,0,0,1,0.09531,1.7492,3.126761,1.011601,3.594569,4.905275,1,1
3,66,55,0,20,80.0,2,24,0.0,1,1,1,0,1,0,14.0,30.75,0.0,14.75,0.0,938.35,2128.2,0.0,965.0,0.0,1,0,0,0,1,1,1,1,0,2.639057,3.42589,3.5723445,2.691243,3.594569,4.382027,3,0
3,8,27,1,0,21.0,3,3,0.0,1,2,0,1,0,0,3.65,0.0,36.45,0.0,0.0,38.05,0.0,235.75,0.0,0.0,1,0,0,1,0,0,0,0,1,1.294727,3.208825,3.595941,2.847812,3.594569,3.044522,2,0
3,18,28,1,3,22.0,1,2,0.0,1,5,0,0,1,0,3.15,173.0,0.0,9.5,0.0,55.55,0.0,0.0,175.0,0.0,0,0,0,0,0,0,0,0,0,1.147402,5.153292,3.5723445,2.251292,3.594569,3.091042,1,0
3,36,32,1,3,63.0,4,7,0.0,0,4,0,1,1,0,6.2,0.0,29.55,12.75,0.0,229.5,0.0,991.35,415.0,0.0,1,0,0,1,0,0,0,1,0,1.824549,3.208825,3.386084,2.545531,3.594569,4.143135,2,0
1,13,40,0,16,142.0,2,18,0.0,1,1,0,0,0,0,8.45,0.0,0.0,0.0,0.0,109.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.134166,3.208825,3.5723445,2.847812,3.594569,4.955827,1,1
3,4,44,0,15,32.0,3,0,0.0,1,1,1,1,1,0,2.1,13.75,25.95,8.75,0.0,6.9,44.95,82.25,25.0,0.0,0,1,0,1,1,0,1,1,0,0.741937,2.621039,3.256172,2.169054,3.594569,3.465736,3,1
3,20,32,0,10,19.0,3,5,0.0,0,1,0,1,0,0,6.85,0.0,36.05,0.0,0.0,106.5,0.0,701.5,0.0,0.0,1,0,0,1,0,0,0,0,1,1.924249,3.208825,3.584907,2.847812,3.594569,2.944439,2,0
1,66,39,1,12,60.0,4,10,0.0,0,3,1,1,1,1,20.15,39.25,46.3,17.25,36.4,1443.75,2490.65,2895.25,1055.0,2322.2,1,1,1,1,1,1,1,1,1,3.003204,3.669951,3.835142,2.847812,3.594569,4.094345,4,0
3,67,47,1,7,97.0,1,23,0.0,0,4,0,0,1,0,22.4,0.0,0.0,18.5,0.0,1464.9,0.0,0.0,1225.0,0.0,0,0,0,0,1,1,1,1,0,3.109061,3.208825,3.5723445,2.917771,3.594569,4.574711,3,0
1,11,24,1,0,31.0,2,3,0.0,1,4,1,1,1,1,5.4,16.0,39.2,13.75,33.55,83.15,189.45,422.8,140.0,331.65,0,1,1,1,1,1,1,0,1,1.686399,2.772589,3.668677,2.621039,3.513037,3.433987,4,1
1,6,26,0,7,30.0,3,1,0.0,1,2,0,1,0,0,6.35,0.0,19.75,0.0,0.0,30.8,0.0,109.25,0.0,0.0,0,0,0,1,0,0,0,0,0,1.848455,3.208825,2.983153,2.847812,3.594569,3.401197,1,1
2,13,23,1,4,31.0,1,5,0.0,1,4,0,1,0,1,4.6,0.0,35.45,0.0,27.7,54.85,0.0,398.95,0.0,339.75,0,1,1,1,0,0,0,0,1,1.526056,3.208825,3.568123,2.847812,3.321432,3.433987,1,0
2,2,29,1,3,44.0,2,9,0.0,1,6,1,1,1,1,2.1,16.25,43.2,12.25,33.6,5.1,31.3,47.05,5.0,24.2,1,1,1,1,1,1,1,1,1,0.741937,2.788093,3.76584,2.505526,3.514526,3.78419,4,1
1,4,40,0,12,38.0,2,5,0.0,0,1,0,0,1,0,8.15,0.0,0.0,12.0,0.0,32.25,0.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,2.098018,3.208825,3.5723445,2.484907,3.594569,3.637586,1,0
1,34,63,1,10,23.0,2,0,0.0,1,2,1,1,1,1,14.3,19.5,39.6,15.25,28.95,459.05,616.5,1396.3,495.0,984.1,1,1,1,1,1,1,1,1,1,2.66026,2.970414,3.678829,2.72458,3.36557,3.135494,4,0
1,13,34,1,6,37.0,3,6,0.0,0,4,0,0,0,0,6.85,0.0,0.0,0.0,0.0,102.5,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1.924249,3.208825,3.5723445,2.847812,3.594569,3.610918,3,0
2,37,40,1,14,26.0,2,0,0.0,0,5,0,0,1,0,18.9,0.0,0.0,12.0,0.0,653.15,0.0,0.0,470.0,0.0,1,0,0,0,0,0,0,0,1,2.939162,3.208825,3.5723445,2.484907,3.594569,3.258097,2,0
1,45,30,1,8,38.0,2,5,0.0,0,6,0,0,1,0,12.75,0.0,0.0,23.75,0.0,622.15,0.0,0.0,1015.0,0.0,1,0,0,0,0,1,1,1,0,2.545531,3.208825,3.5723445,3.167583,3.594569,3.637586,3,0
2,71,70,0,30,153.0,3,34,1.0,1,1,1,0,1,1,30.55,46.25,0.0,26.25,46.7,2291.1,3114.95,0.0,1805.0,3292.65,1,0,0,0,1,1,1,1,0,3.419365,3.834061,3.5723445,3.267666,3.843744,5.030438,3,0
1,35,40,0,5,49.0,1,20,0.0,1,1,0,0,0,0,3.4,0.0,0.0,0.0,0.0,107.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.223775,3.208825,3.5723445,2.847812,3.594569,3.89182,1,0
3,44,41,0,21,51.0,3,7,0.0,0,1,0,1,1,0,4.95,0.0,31.55,10.75,0.0,203.65,0.0,1301.85,460.0,0.0,0,0,0,1,0,0,0,0,1,1.599388,3.208825,3.451574,2.374906,3.594569,3.931826,1,0
3,44,45,1,19,88.0,1,21,0.0,0,2,1,0,1,0,11.9,25.25,0.0,8.25,0.0,524.25,1108.4,0.0,305.0,0.0,1,0,0,0,1,1,1,1,0,2.476538,3.228826,3.5723445,2.110213,3.594569,4.477337,3,0
1,26,41,1,20,19.0,1,0,0.0,1,6,0,0,0,0,5.45,0.0,0.0,0.0,0.0,165.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.695616,3.208825,3.5723445,2.847812,3.594569,2.944439,1,0
2,42,46,1,9,31.0,1,12,0.0,1,3,0,0,1,0,5.9,0.0,0.0,23.0,0.0,277.65,0.0,0.0,945.0,0.0,0,0,0,0,0,0,0,1,0,1.774952,3.208825,3.5723445,3.135494,3.594569,3.433987,1,0
2,41,47,1,6,90.0,2,19,0.0,0,3,0,1,1,0,6.7,0.0,20.2,31.25,0.0,251.35,0.0,825.15,1240.0,0.0,0,0,0,1,0,0,0,0,0,1.902108,3.208825,3.005683,3.442019,3.594569,4.49981,1,1
1,31,24,1,3,14.0,1,0,0.0,0,4,0,0,0,0,7.2,0.0,0.0,0.0,0.0,231.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.974081,3.208825,3.5723445,2.847812,3.594569,2.639057,1,0
3,62,63,0,43,341.0,2,30,0.0,0,1,0,0,1,0,14.6,0.0,0.0,14.25,0.0,912.4,0.0,0.0,845.0,0.0,0,1,0,1,1,1,0,1,0,2.681022,3.208825,3.5723445,2.656757,3.594569,5.831882,3,1
1,12,23,1,2,24.0,4,0,0.0,1,8,1,0,1,1,3.2,41.0,0.0,15.75,35.4,35.5,502.0,0.0,210.0,373.0,0,1,1,1,1,1,1,1,0,1.163151,3.713572,3.5723445,2.75684,3.566712,3.178054,4,0
2,45,49,1,27,81.0,2,7,0.0,1,4,1,0,1,0,13.85,50.5,0.0,21.0,0.0,583.1,2284.25,0.0,935.0,0.0,0,0,0,0,1,1,1,1,0,2.628285,3.921973,3.5723445,3.044522,3.594569,4.394449,3,0
1,47,34,1,4,63.0,2,13,0.0,1,4,0,0,1,0,18.95,0.0,0.0,30.5,0.0,880.75,0.0,0.0,1395.0,0.0,0,0,0,0,0,0,0,0,0,2.941804,3.208825,3.5723445,3.417727,3.594569,4.143135,1,0
2,23,22,1,1,27.0,1,4,0.0,0,5,1,0,1,0,7.9,23.0,0.0,15.75,0.0,210.85,515.8,0.0,345.0,0.0,1,0,0,0,1,1,1,0,0,2.066863,3.135494,3.5723445,2.75684,3.594569,3.295837,3,0
3,39,34,0,4,20.0,5,3,0.0,1,1,1,1,1,1,9.55,21.25,59.2,10.0,79.2,375.4,872.5,2361.9,385.0,2973.0,1,1,1,1,1,1,1,1,1,2.256541,3.056357,4.080922,2.302585,4.371976,2.995732,4,0
2,19,26,0,2,48.0,3,0,0.0,0,2,0,0,1,0,7.55,0.0,0.0,6.5,0.0,156.15,0.0,0.0,105.0,0.0,0,1,0,0,1,1,1,0,0,2.021548,3.208825,3.5723445,1.871802,3.594569,3.871201,3,0
1,13,54,0,12,121.0,4,23,0.0,0,1,0,0,0,0,7.3,0.0,0.0,0.0,0.0,102.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,1.987874,3.208825,3.5723445,2.847812,3.594569,4.795791,3,0
2,5,33,0,6,39.0,3,4,0.0,0,3,1,1,0,0,2.1,19.5,27.45,0.0,0.0,5.2,81.15,103.45,0.0,0.0,1,0,1,0,1,1,1,1,1,0.741937,2.970414,3.312366,2.847812,3.594569,3.663562,4,1
2,11,19,0,0,21.0,2,0,0.0,0,1,0,0,0,0,3.6,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.280934,3.208825,3.5723445,2.847812,3.594569,3.044522,1,1
3,4,32,0,2,53.0,4,5,0.0,0,1,1,1,0,0,7.0,11.0,26.25,0.0,0.0,29.2,56.45,90.75,0.0,0.0,0,0,1,0,0,0,0,0,1,1.94591,2.397895,3.267666,2.847812,3.594569,3.970292,1,1
3,17,42,0,8,58.0,1,23,0.0,0,1,0,1,0,0,5.05,0.0,28.65,0.0,0.0,85.05,0.0,523.05,0.0,0.0,1,1,0,1,0,1,0,0,0,1.619388,3.208825,3.355153,2.847812,3.594569,4.060443,2,1
2,7,27,0,3,39.0,3,2,0.0,0,1,0,0,0,0,3.55,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1.266948,3.208825,3.5723445,2.847812,3.594569,3.663562,1,1
1,19,65,0,3,108.0,1,33,0.0,0,3,1,0,1,0,5.95,21.5,0.0,11.25,0.0,117.55,423.6,0.0,190.0,0.0,0,0,0,0,1,1,1,1,0,1.783391,3.068053,3.5723445,2.420368,3.594569,4.682131,3,0
2,32,34,1,0,38.0,1,10,0.0,0,4,0,0,1,0,7.35,0.0,0.0,19.25,0.0,217.45,0.0,0.0,600.0,0.0,1,0,0,0,0,0,0,0,1,1.9947,3.208825,3.5723445,2.957511,3.594569,3.637586,2,0
2,53,51,0,31,245.0,4,0,0.0,0,1,1,0,1,0,18.45,28.25,0.0,11.0,0.0,961.75,1535.25,0.0,570.0,0.0,1,0,0,0,0,0,0,1,0,2.915064,3.341093,3.5723445,2.397895,3.594569,5.501258,2,0
1,51,38,0,19,51.0,1,18,0.0,1,1,1,0,1,0,11.7,26.0,0.0,23.25,0.0,577.1,1267.2,0.0,1195.0,0.0,0,1,0,0,1,1,1,1,0,2.459589,3.258097,3.5723445,3.146305,3.594569,3.931826,3,0
1,35,34,0,7,78.0,4,10,0.0,1,1,0,0,1,0,13.9,0.0,0.0,4.5,0.0,556.2,0.0,0.0,135.0,0.0,0,0,0,0,0,0,0,0,0,2.631889,3.208825,3.5723445,1.504077,3.594569,4.356709,1,0
1,3,31,1,4,23.0,4,4,0.0,0,5,1,1,1,1,2.8,16.5,36.0,37.75,21.7,8.2,74.45,44.4,70.0,47.9,0,1,1,0,1,1,1,1,1,1.029619,2.80336,3.583519,3.630985,3.077312,3.135494,4,1
1,22,48,0,7,88.0,4,12,0.0,0,1,0,1,0,0,4.5,0.0,31.85,0.0,0.0,92.65,0.0,646.05,0.0,0.0,0,0,0,1,0,0,0,0,0,1.504077,3.208825,3.461037,2.847812,3.594569,4.477337,1,1
3,17,21,1,0,25.0,2,1,0.0,1,3,0,0,0,0,6.1,0.0,0.0,0.0,0.0,89.6,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,1,1.808289,3.208825,3.5723445,2.847812,3.594569,3.218876,3,0
2,68,39,0,20,73.0,2,16,0.0,1,1,1,0,1,0,44.95,15.75,0.0,20.0,0.0,3002.2,1089.05,0.0,1295.0,0.0,1,0,0,0,0,0,0,0,0,3.805551,2.75684,3.5723445,2.995732,3.594569,4.290459,2,0
2,27,41,1,7,62.0,4,15,0.0,1,2,1,0,1,0,13.7,16.25,0.0,6.75,0.0,371.35,450.0,0.0,165.0,0.0,0,0,0,0,1,0,0,1,0,2.617396,2.788093,3.5723445,1.909543,3.594569,4.127134,3,0
3,68,52,1,8,456.0,3,30,0.0,1,4,1,0,1,1,22.25,27.5,0.0,26.75,29.75,1549.95,1782.1,0.0,1885.0,2096.55,1,0,0,0,1,1,1,1,0,3.102342,3.314186,3.5723445,3.286534,3.392829,6.122493,3,0
3,56,42,1,10,24.0,2,5,0.0,0,2,0,0,0,0,33.65,0.0,0.0,0.0,0.0,1871.2,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,3.516013,3.208825,3.5723445,2.847812,3.594569,3.178054,3,0
3,11,32,0,8,23.0,2,0,0.0,1,1,0,1,1,0,6.2,0.0,28.4,7.25,0.0,82.6,0.0,242.9,95.0,0.0,0,0,0,1,0,0,0,0,1,1.824549,3.208825,3.346389,1.981001,3.594569,3.135494,1,0
3,5,47,0,7,46.0,1,6,0.0,1,1,0,0,1,0,2.95,0.0,0.0,7.25,0.0,21.55,0.0,0.0,35.0,0.0,0,0,0,0,1,0,1,0,0,1.081805,3.208825,3.5723445,1.981001,3.594569,3.828641,1,1
3,16,50,0,5,263.0,2,29,0.0,1,3,1,1,0,1,3.75,17.0,31.95,0.0,21.9,59.75,253.35,463.25,0.0,309.05,0,0,0,0,1,1,1,1,1,1.321756,2.833213,3.464172,2.847812,3.086487,5.572154,3,0
2,59,30,0,2,34.0,4,2,0.0,1,1,0,1,1,0,16.7,0.0,32.25,11.75,0.0,1020.35,0.0,1939.15,680.0,0.0,1,1,0,0,0,0,0,0,0,2.815409,3.208825,3.473518,2.463853,3.594569,3.526361,2,0
1,60,64,0,14,33.0,2,13,1.0,0,1,1,0,1,1,30.75,22.25,0.0,12.25,47.4,1829.4,1391.0,0.0,670.0,2962.1,1,1,1,0,1,1,1,1,1,3.42589,3.102342,3.5723445,2.505526,3.858622,3.496508,4,0
3,55,47,0,11,37.0,1,11,0.0,0,1,1,0,1,0,14.75,20.25,0.0,10.75,0.0,786.2,1170.75,0.0,570.0,0.0,0,0,0,0,1,0,0,1,0,2.691243,3.008155,3.5723445,2.374906,3.594569,3.610918,3,0
1,18,56,0,22,296.0,2,25,0.0,0,1,0,0,1,0,3.4,0.0,0.0,8.25,0.0,49.7,0.0,0.0,160.0,0.0,0,0,0,0,1,0,0,0,0,1.223775,3.208825,3.5723445,2.110213,3.594569,5.690359,1,0
2,16,22,0,0,26.0,3,0,0.0,1,3,0,1,0,0,4.1,0.0,29.35,0.0,0.0,64.95,0.0,514.15,0.0,0.0,1,0,0,0,0,0,0,0,1,1.410987,3.208825,3.379293,2.847812,3.594569,3.258097,2,1
1,35,57,1,32,47.0,4,12,0.0,0,2,0,1,1,0,7.25,0.0,33.7,18.75,0.0,263.55,0.0,1153.35,630.0,0.0,1,0,0,1,0,0,0,0,0,1.981001,3.208825,3.517498,2.931194,3.594569,3.850148,2,0
3,31,23,1,1,31.0,3,1,0.0,1,2,1,1,1,1,16.6,19.0,58.7,16.5,51.35,520.4,537.4,1712.5,450.0,1533.9,0,1,1,1,1,1,1,1,1,2.809403,2.944439,4.07244,2.80336,3.938665,3.433987,4,1
2,20,49,1,5,264.0,2,29,0.0,1,2,0,0,0,0,9.6,0.0,0.0,0.0,0.0,159.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,2.261763,3.208825,3.5723445,2.847812,3.594569,5.575949,1,0
2,16,27,0,5,41.0,4,2,0.0,1,1,1,1,1,1,6.9,15.75,42.75,17.25,30.95,100.9,278.5,615.4,255.0,450.45,0,1,1,1,1,1,1,1,1,1.931521,2.75684,3.755369,2.847812,3.432373,3.713572,4,1
2,69,48,1,27,55.0,2,4,0.0,0,2,1,1,1,0,19.6,35.75,34.25,62.0,0.0,1411.7,2396.7,2440.55,4125.0,0.0,1,0,0,0,0,1,1,0,0,2.97553,3.57655,3.533687,4.127134,3.594569,4.007333,3,0
3,69,66,1,31,49.0,2,15,0.0,0,2,1,0,1,0,23.1,29.25,0.0,25.5,0.0,1566.8,2063.45,0.0,1750.0,0.0,0,0,0,0,0,0,0,0,0,3.139833,3.37588,3.5723445,3.238678,3.594569,3.89182,1,0
2,27,24,1,3,26.0,1,7,0.0,1,4,0,0,0,0,6.05,0.0,0.0,0.0,0.0,137.7,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1.800058,3.208825,3.5723445,2.847812,3.594569,3.258097,1,1
3,48,39,0,20,110.0,4,9,0.0,0,1,1,0,1,1,18.05,30.25,0.0,8.75,30.4,812.65,1472.7,0.0,475.0,1503.95,1,0,1,0,1,1,1,1,0,2.893146,3.409496,3.5723445,2.169054,3.414443,4.70048,3,0
1,18,52,1,20,66.0,1,19,0.0,1,2,1,0,1,0,12.8,27.75,0.0,10.5,0.0,204.95,520.6,0.0,170.0,0.0,0,0,0,1,0,0,1,0,0,2.549445,3.323236,3.5723445,2.351375,3.594569,4.189655,1,0
2,24,40,1,4,39.0,3,5,0.0,1,2,1,0,1,1,4.05,25.75,0.0,27.5,22.5,117.05,628.05,0.0,570.0,529.1,0,0,1,0,1,1,1,1,0,1.398717,3.248435,3.5723445,3.314186,3.113515,3.663562,3,0
2,17,42,0,6,31.0,2,2,0.0,0,1,1,0,0,1,8.25,24.5,0.0,0.0,26.4,140.85,404.8,0.0,0.0,447.95,1,1,0,0,1,1,0,1,1,2.110213,3.198673,3.5723445,2.847812,3.273364,3.433987,4,1
2,9,24,1,3,26.0,4,1,0.0,1,3,0,1,0,0,7.65,0.0,23.25,0.0,0.0,75.25,0.0,169.75,0.0,0.0,0,0,0,0,0,0,1,0,0,2.034706,3.208825,3.146305,2.847812,3.594569,3.258097,1,0
2,15,46,0,5,232.0,4,15,0.0,1,2,1,1,1,1,4.3,23.0,45.15,22.75,31.3,41.35,357.5,582.0,305.0,474.5,0,1,1,1,1,1,1,1,1,1.458615,3.135494,3.80999,3.124565,3.443618,5.446737,4,1
1,62,37,1,10,43.0,4,1,0.0,1,3,0,1,1,0,9.2,0.0,37.2,18.75,0.0,539.65,0.0,2302.4,1160.0,0.0,1,0,0,0,1,0,0,0,0,2.219203,3.208825,3.616309,2.931194,3.594569,3.7612,2,0
1,9,41,0,12,39.0,4,3,0.0,0,1,0,1,0,1,4.7,0.0,39.65,0.0,20.8,26.3,0.0,318.25,0.0,135.95,0,1,1,1,0,0,0,0,1,1.547563,3.208825,3.680091,2.847812,3.034953,3.663562,1,1
2,71,41,1,10,73.0,2,23,0.0,1,2,0,0,1,0,32.65,0.0,0.0,41.75,0.0,2412.6,0.0,0.0,3085.0,0.0,1,0,0,0,1,1,1,0,0,3.485845,3.208825,3.5723445,3.731699,3.594569,4.290459,3,0
2,62,59,1,37,74.0,1,20,0.0,0,2,1,0,1,0,16.1,36.0,0.0,11.0,0.0,972.0,2245.35,0.0,645.0,0.0,0,0,0,0,1,1,1,1,0,2.778819,3.583519,3.5723445,2.397895,3.594569,4.304065,3,0
2,20,38,0,19,237.0,4,13,0.0,0,1,1,1,1,1,6.0,21.25,34.4,9.75,26.9,164.2,473.4,711.4,215.0,491.1,0,0,1,1,1,1,1,0,0,1.791759,3.056357,3.538057,2.277267,3.292126,5.46806,4,0
1,19,33,1,11,22.0,1,3,0.0,0,5,0,0,1,0,3.95,0.0,0.0,36.25,0.0,79.6,0.0,0.0,685.0,0.0,1,0,0,0,1,1,0,1,0,1.373716,3.208825,3.5723445,3.590439,3.594569,3.091042,3,0
2,49,61,1,28,21.0,1,8,0.0,0,2,1,0,1,0,15.85,24.75,0.0,8.75,0.0,757.4,1228.85,0.0,395.0,0.0,0,0,0,0,1,1,1,1,0,2.76317,3.208825,3.5723445,2.169054,3.594569,3.044522,3,0
3,3,64,0,3,9.0,2,6,1.0,0,1,0,0,0,0,4.95,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.599388,3.208825,3.5723445,2.847812,3.594569,2.197225,1,1
1,33,36,0,2,41.0,5,10,0.0,0,1,0,1,0,1,4.15,0.0,39.1,0.0,27.05,93.25,0.0,1225.35,0.0,841.95,0,1,0,1,0,0,0,0,1,1.423108,3.208825,3.666122,2.847812,3.297687,3.713572,1,1
2,38,44,0,1,50.0,4,7,0.0,1,1,0,1,1,0,7.15,0.0,24.6,10.0,0.0,277.5,0.0,891.8,355.0,0.0,1,0,0,1,0,0,0,0,1,1.967112,3.208825,3.202746,2.302585,3.594569,3.912023,2,1
3,42,48,1,14,27.0,3,5,0.0,1,3,1,1,1,1,16.5,36.0,54.2,22.75,28.4,692.2,1540.15,2100.25,910.0,1199.95,1,1,0,0,1,1,1,1,1,2.80336,3.583519,3.992681,3.124565,3.346389,3.295837,4,0
